parent,child,description_parent,description_child
learn-papers,learn-papers-jvlc-96-pad,root/hcil/piccolo/learn/papers,root/hcil/piccolo/learn/papers/jvlc-96-pad
learn-papers-jvlc-96-pad,learn-papers-jvlc-96-pad-index.html,root/hcil/piccolo/learn/papers/jvlc-96-pad,root/hcil/piccolo/learn/papers/jvlc-96-pad/index.html
learn-papers-jvlc-96-pad,jvlc-96-pads.pdf,root/hcil/piccolo/learn/papers/jvlc-96-pad,root/hcil/piccolo/learn/papers/jvlc-96-pad/jvlc-96-pad.pdf
learn-papers-jvlc-96-pad,jvlc-96-pads.ps.gz,root/hcil/piccolo/learn/papers/jvlc-96-pad,root/hcil/piccolo/learn/papers/jvlc-96-pad/jvlc-96-pad.ps.gz
learn-papers,learn-papers-siggraph-93-origpad,root/hcil/piccolo/learn/papers,root/hcil/piccolo/learn/papers/siggraph-93-origpad
learn-papers-siggraph-93-origpad,siggraph-93-origpads.pdf,root/hcil/piccolo/learn/papers/siggraph-93-origpad,root/hcil/piccolo/learn/papers/siggraph-93-origpad/siggraph-93-origpad.pdf
learn-papers-siggraph-93-origpad,siggraph-93-origpads.ps.gz,root/hcil/piccolo/learn/papers/siggraph-93-origpad,root/hcil/piccolo/learn/papers/siggraph-93-origpad/siggraph-93-origpad.ps.gz
learn-papers,siggraph-97-graymatters,root/hcil/piccolo/learn/papers,root/hcil/piccolo/learn/papers/siggraph-97-graymatters
siggraph-97-graymatters,siggraph-97-graymatters.pdf,root/hcil/piccolo/learn/papers/siggraph-97-graymatters,root/hcil/piccolo/learn/papers/siggraph-97-graymatters/siggraph-97-graymatters.pdf
learn-papers,spe-98-padimplementation,root/hcil/piccolo/learn/papers,root/hcil/piccolo/learn/papers/spe-98-padimplementation
spe-98-padimplementation,spe-98-padimplementation.pdf,root/hcil/piccolo/learn/papers/spe-98-padimplementation,root/hcil/piccolo/learn/papers/spe-98-padimplementation/spe-98-padimplementation.pdf
spe-98-padimplementation,spe-98-padimplementation.ps.gz,root/hcil/piccolo/learn/papers/spe-98-padimplementation,root/hcil/piccolo/learn/papers/spe-98-padimplementation/spe-98-padimplementation.ps.gz
learn-papers,spie-96-webbrowser,root/hcil/piccolo/learn/papers,root/hcil/piccolo/learn/papers/spie-96-webbrowser
spie-96-webbrowser,spie-96-webbrowser.pdf,root/hcil/piccolo/learn/papers/spie-96-webbrowser,root/hcil/piccolo/learn/papers/spie-96-webbrowser/spie-96-webbrowser.pdf
spie-96-webbrowser,spie-96-webbrowser.ps.gz,root/hcil/piccolo/learn/papers/spie-96-webbrowser,root/hcil/piccolo/learn/papers/spie-96-webbrowser/spie-96-webbrowser.ps.gz
learn-papers,tcl-95-pad,root/hcil/piccolo/learn/papers,root/hcil/piccolo/learn/papers/tcl-95-pad
tcl-95-pad,tcl-95-pad.pdf,root/hcil/piccolo/learn/papers/tcl-95-pad,root/hcil/piccolo/learn/papers/tcl-95-pad/tcl-95-pad.pdf
tcl-95-pad,tcl-95-pad.ps.gz,root/hcil/piccolo/learn/papers/tcl-95-pad,root/hcil/piccolo/learn/papers/tcl-95-pad/tcl-95-pad.ps.gz
learn-papers,uist-94-pad,root/hcil/piccolo/learn/papers,root/hcil/piccolo/learn/papers/uist-94-pad
uist-94-pad,uist-94-pad.pdf,root/hcil/piccolo/learn/papers/uist-94-pad,root/hcil/piccolo/learn/papers/uist-94-pad/uist-94-pad.pdf
uist-94-pad,uist-94-pad.ps.gz,root/hcil/piccolo/learn/papers/uist-94-pad,root/hcil/piccolo/learn/papers/uist-94-pad/uist-94-pad.ps.gz
learn-papers,uist-96-localtools,root/hcil/piccolo/learn/papers,root/hcil/piccolo/learn/papers/uist-96-localtools
uist-96-localtools,uist-96-localtools-index.html,root/hcil/piccolo/learn/papers/uist-96-localtools,root/hcil/piccolo/learn/papers/uist-96-localtools/index.html
uist-96-localtools,uist-96-localtools.pdf,root/hcil/piccolo/learn/papers/uist-96-localtools,root/hcil/piccolo/learn/papers/uist-96-localtools/uist-96-localtools.pdf
uist-96-localtools,uist-96-localtools.ps.gz,root/hcil/piccolo/learn/papers/uist-96-localtools,root/hcil/piccolo/learn/papers/uist-96-localtools/uist-96-localtools.ps.gz
learn-papers,unpub-95-docvis,root/hcil/piccolo/learn/papers,root/hcil/piccolo/learn/papers/unpub-95-docvis
unpub-95-docvis,unpub-95-docvis-index.html,root/hcil/piccolo/learn/papers/unpub-95-docvis,root/hcil/piccolo/learn/papers/unpub-95-docvis/index.html
unpub-95-docvis,unpub-95-docvis.pdf,root/hcil/piccolo/learn/papers/unpub-95-docvis,root/hcil/piccolo/learn/papers/unpub-95-docvis/unpub-95-docvis.pdf
unpub-95-docvis,unpub-95-docvis.ps.gz,root/hcil/piccolo/learn/papers/unpub-95-docvis,root/hcil/piccolo/learn/papers/unpub-95-docvis/unpub-95-docvis.ps.gz
learn-papers,unpub-96-languages,root/hcil/piccolo/learn/papers,root/hcil/piccolo/learn/papers/unpub-96-languages
unpub-96-languages,unpub-96-languages-index.html,root/hcil/piccolo/learn/papers/unpub-96-languages,root/hcil/piccolo/learn/papers/unpub-96-languages/index.html
unpub-96-languages,unpub-96-languages.pdf,root/hcil/piccolo/learn/papers/unpub-96-languages,root/hcil/piccolo/learn/papers/unpub-96-languages/unpub-96-languages.pdf
unpub-96-languages,unpub-96-languages.ps.gz,root/hcil/piccolo/learn/papers/unpub-96-languages,root/hcil/piccolo/learn/papers/unpub-96-languages/unpub-96-languages.ps.gz
piccolo,newsroom,root/hcil/piccolo,root/hcil/piccolo/newsroom
newsroom,newsroom-index.shtml,root/hcil/piccolo/newsroom,root/hcil/piccolo/newsroom/newsroom-index.shtml
piccolo,play,root/hcil/piccolo,root/hcil/piccolo/play
play,graphit,root/hcil/piccolo/play,root/hcil/piccolo/play/graphit
graphit,graphit.html,root/hcil/piccolo/play/graphit,root/hcil/piccolo/play/graphit/graphit.html
play,hinote-0.5,root/hcil/piccolo/play,root/hcil/piccolo/play/hinote-0.5
hinote-0.5,jazz-mid-talk.html,root/hcil/piccolo/play/hinote-0.5,root/hcil/piccolo/play/hinote-0.5/jazz-mid-talk.html
play,hinote-1.2,root/hcil/piccolo/play,root/hcil/piccolo/play/hinote-1.2
hinote-1.2,hinoteapplet.html,root/hcil/piccolo/play/hinote-1.2,root/hcil/piccolo/play/hinote-1.2/hinoteapplet.html
play,play-index.html,root/hcil/piccolo/play,root/hcil/piccolo/play/index.html
play,swingjazz,root/hcil/piccolo/play,root/hcil/piccolo/play/swingjazz
swingjazz,swingjazz.html,root/hcil/piccolo/play/swingjazz,root/hcil/piccolo/play/swingjazz/swingjazz.html
piccolo,team,root/hcil/piccolo,root/hcil/piccolo/team
team,team-index.shtml,root/hcil/piccolo/team,root/hcil/piccolo/team/index.shtml
hcil,privacy-policy.shtml,root/hcil,root/hcil/privacy-policy.shtml
hcil,pubs,root/hcil,root/hcil/pubs
pubs,demopics,root/hcil/pubs,root/hcil/pubs/demopics
demopics,treeviz-logo.gif,root/hcil/pubs/demopics,root/hcil/pubs/demopics/treeviz-logo.gif
demopics,treeviz-small.gif,root/hcil/pubs/demopics,root/hcil/pubs/demopics/treeviz-small.gif
demopics,treeviz.gif,root/hcil/pubs/demopics,root/hcil/pubs/demopics/treeviz.gif
demopics,winsurf-small.gif,root/hcil/pubs/demopics,root/hcil/pubs/demopics/winsurf-small.gif
demopics,winsurf.gif,root/hcil/pubs/demopics,root/hcil/pubs/demopics/winsurf.gif
demopics,winsurfer-logo.gif,root/hcil/pubs/demopics,root/hcil/pubs/demopics/winsurfer-logo.gif
pubs,ngs.shtml,root/hcil/pubs,root/hcil/pubs/ngs.shtml
pubs,umdwlib.shtml,root/hcil/pubs,root/hcil/pubs/umdwlib.shtml
pubs,books,root/hcil/pubs,root/hcil/pubs/books
books,design-childrens-tech-small.jpg,root/hcil/pubs/books,root/hcil/pubs/books/design-childrens-tech-small.jpg
books,design-childrens-tech.jpg,root/hcil/pubs/books,root/hcil/pubs/books/design-childrens-tech.jpg
books,design-childrens-tech.shtml,root/hcil/pubs/books,root/hcil/pubs/books/design-childrens-tech.shtml
books,designing-multimedia-environments-small.jpg,root/hcil/pubs/books,root/hcil/pubs/books/designing-multimedia-environments-small.jpg
books,designing-multimedia-environments.jpg,root/hcil/pubs/books,root/hcil/pubs/books/designing-multimedia-environments.jpg
books,designing-multimedia-environments.shtml,root/hcil/pubs/books,root/hcil/pubs/books/designing-multimedia-environments.shtml
books,dtui-small.jpg,root/hcil/pubs/books,root/hcil/pubs/books/dtui-small.jpg
books,dtui1.jpg,root/hcil/pubs/books,root/hcil/pubs/books/dtui.jpg
books,dtui.shtml,root/hcil/pubs/books,root/hcil/pubs/books/dtui.shtml
books,hypertext-hands-on-small.gif,root/hcil/pubs/books,root/hcil/pubs/books/hypertext-hands-on-small.gif
books,hypertext-hands-on.gif,root/hcil/pubs/books,root/hcil/pubs/books/hypertext-hands-on.gif
books,hypertext-hands-on.shtml,root/hcil/pubs/books,root/hcil/pubs/books/hypertext-hands-on.shtml
books,books-index.html,root/hcil/pubs/books,root/hcil/pubs/books/index.html
books,information-seeking-small.gif,root/hcil/pubs/books,root/hcil/pubs/books/information-seeking-small.gif
books,information-seeking.gif,root/hcil/pubs/books,root/hcil/pubs/books/information-seeking.gif
books,information-seeking.shtml,root/hcil/pubs/books,root/hcil/pubs/books/information-seeking.shtml
books,leonardos-laptop.jpg,root/hcil/pubs/books,root/hcil/pubs/books/leonardos-laptop.jpg
books,leonardos-laptop.shtml,root/hcil/pubs/books,root/hcil/pubs/books/leonardos-laptop.shtml
books,leonardos-laptop_small.jpg,root/hcil/pubs/books,root/hcil/pubs/books/leonardos-laptop_small.jpg
books,psych-of-menus-small.gif,root/hcil/pubs/books,root/hcil/pubs/books/psych-of-menus-small.gif
books,psych-of-menus.gif,root/hcil/pubs/books,root/hcil/pubs/books/psych-of-menus.gif
books,psych-of-menus.shtml,root/hcil/pubs/books,root/hcil/pubs/books/psych-of-menus.shtml
books,readings-info-vis-small.jpg,root/hcil/pubs/books,root/hcil/pubs/books/readings-info-vis-small.jpg
books,readings-info-vis.jpg,root/hcil/pubs/books,root/hcil/pubs/books/readings-info-vis.jpg
books,readings-info-vis.shtml,root/hcil/pubs/books,root/hcil/pubs/books/readings-info-vis.shtml
books,sparks-of-innovation-small.gif,root/hcil/pubs/books,root/hcil/pubs/books/sparks-of-innovation-small.gif
books,sparks-of-innovation.gif,root/hcil/pubs/books,root/hcil/pubs/books/sparks-of-innovation.gif
books,sparks-of-innovation.shtml,root/hcil/pubs/books,root/hcil/pubs/books/sparks-of-innovation.shtml
books,sparksgraphic,root/hcil/pubs/books,root/hcil/pubs/books/sparksgraphic
sparksgraphic,chap5.1_fig1_scaled.jpg,root/hcil/pubs/books/sparksgraphic,root/hcil/pubs/books/sparksgraphic/chap5.1_fig1_scaled.jpg
sparksgraphic,chap5.1_fig2_scaled.jpg,root/hcil/pubs/books/sparksgraphic,root/hcil/pubs/books/sparksgraphic/chap5.1_fig2_scaled.jpg
sparksgraphic,chap5.1_fig3_scaled.jpg,root/hcil/pubs/books/sparksgraphic,root/hcil/pubs/books/sparksgraphic/chap5.1_fig3_scaled.jpg
pubs,dq-home.zip,root/hcil/pubs,root/hcil/pubs/dq-home.zip
pubs,pubs-index.html,root/hcil/pubs,root/hcil/pubs/index.html
pubs,penplay.shtml,root/hcil/pubs,root/hcil/pubs/penplay.shtml
pubs,products.shtml,root/hcil/pubs,root/hcil/pubs/products.shtml
pubs,screenshots,root/hcil/pubs,root/hcil/pubs/screenshots
screenshots,alphaslider.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/alphaslider.html
screenshots,blackandwhite.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/blackandwhite.html
screenshots,blc.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/blc.html
screenshots,census.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/census.html
screenshots,children_design.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/children_design.html
screenshots,consist-tool.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/consist-tool.html
screenshots,djj.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/djj.html
screenshots,dq.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/dq.html
screenshots,dqcancerstats.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/dqcancerstats.html
screenshots,datelens.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/datelens.html
screenshots,earthscience.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/earthscience.html
screenshots,elastic-windows.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/elastic-windows.html
screenshots,excentric-labels.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/excentric-labels.html
screenshots,filmfinder.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/filmfinder.html
screenshots,filter-flow.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/filter-flow.html
screenshots,gridl.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/gridl.html
screenshots,genex.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/genex.html
screenshots,hce.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/hce.html
screenshots,hcil-gallery.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/hcil-gallery.html
screenshots,hyperties.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/hyperties.html
screenshots,icdl.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/icdl.html
screenshots,jazz.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/jazz.html
screenshots,learning-historian.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/learning-historian.html
screenshots,legal.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/legal.html
screenshots,lifelines.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/lifelines.html
screenshots,messageboard.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/messageboard.html
screenshots,ndl.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/ndl.html
screenshots,old.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/old.html
screenshots,pets.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/pets.html
screenshots,penplay.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/penplay.html
screenshots,photofinder.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/photofinder.html
screenshots,photomesa.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/photomesa.html
screenshots,poster.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/poster.html
screenshots,preview-bar.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/preview-bar.html
screenshots,pump-hook.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/pump-hook.html
screenshots,querypreviews.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/querypreviews.html
screenshots,role-manager.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/role-manager.html
screenshots,scheduler.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/scheduler.html
screenshots,simple.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/simple.html
screenshots,snap-together.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/snap-together.html
screenshots,sparks.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/sparks.html
screenshots,spotfire.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/spotfire.html
screenshots,timesearcher.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/timesearcher.html
screenshots,toggles.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/toggles.html
screenshots,touchscreens.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/touchscreens.html
screenshots,transportation.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/transportation.html
screenshots,trees.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/trees.html
screenshots,visible-human.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/visible-human.html
screenshots,webtoc.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/webtoc.html
screenshots,widget-specs.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/widget-specs.html
screenshots,heading.shtml,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/heading.shtml
screenshots,screenshots-index.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/index.html
screenshots,menu.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/menu.html
screenshots,olds.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/old.html
screenshots,overview.html,root/hcil/pubs/screenshots,root/hcil/pubs/screenshots/overview.html
pubs,tech-reports.shtml,root/hcil/pubs,root/hcil/pubs/tech-reports.shtml
pubs,treeviz.shtml,root/hcil/pubs,root/hcil/pubs/treeviz.shtml
pubs,video-reports.shtml,root/hcil/pubs,root/hcil/pubs/video-reports.shtml
pubs,video2000.shtml,root/hcil/pubs,root/hcil/pubs/video2000.shtml
pubs,video2001.shtml,root/hcil/pubs,root/hcil/pubs/video2001.shtml
pubs,video2002.shtml,root/hcil/pubs,root/hcil/pubs/video2002.shtml
pubs,video91.shtml,root/hcil/pubs,root/hcil/pubs/video91.shtml
pubs,video92.shtml,root/hcil/pubs,root/hcil/pubs/video92.shtml
pubs,video93.shtml,root/hcil/pubs,root/hcil/pubs/video93.shtml
pubs,video94.shtml,root/hcil/pubs,root/hcil/pubs/video94.shtml
pubs,video95.shtml,root/hcil/pubs,root/hcil/pubs/video95.shtml
pubs,video96.shtml,root/hcil/pubs,root/hcil/pubs/video96.shtml
pubs,video97.shtml,root/hcil/pubs,root/hcil/pubs/video97.shtml
pubs,video98.shtml,root/hcil/pubs,root/hcil/pubs/video98.shtml
pubs,video99.shtml,root/hcil/pubs,root/hcil/pubs/video99.shtml
pubs,winsurfer.shtml,root/hcil/pubs,root/hcil/pubs/winsurfer.shtml
hcil,qp,root/hcil,root/hcil/qp
qp,gqp1.jpg,root/hcil/qp,root/hcil/qp/gqp1.jpg
qp,gqp2.jpg,root/hcil/qp,root/hcil/qp/gqp2.jpg
qp,gqp3.jpg,root/hcil/qp,root/hcil/qp/gqp3.jpg
qp,gqp4.jpg,root/hcil/qp,root/hcil/qp/gqp4.jpg
qp,gqp5.jpg,root/hcil/qp,root/hcil/qp/gqp5.jpg
qp,gqp6.jpg,root/hcil/qp,root/hcil/qp/gqp6.jpg
qp,qp-index.html,root/hcil/qp,root/hcil/qp/index.html
hcil,quis,root/hcil,root/hcil/quis
quis,quis-index.html,root/hcil/quis,root/hcil/quis/index.html
hcil,relate_create_donate,root/hcil,root/hcil/relate_create_donate
relate_create_donate,relate_create_donate-index.html,root/hcil/relate_create_donate,root/hcil/relate_create_donate/index.html
relate_create_donate,relate_create_donate-index.shtml,root/hcil/relate_create_donate,root/hcil/relate_create_donate/index.shtml
hcil,hcil-research,root/hcil,root/hcil/research
hcil-research,digital-libraries.shtml,root/hcil/research,root/hcil/research/digital-libraries.shtml
hcil-research,education.shtml,root/hcil/research,root/hcil/research/education.shtml
hcil-research,hcil-research-index.html,root/hcil/research,root/hcil/research/index.html
hcil-research,physical.shtml,root/hcil/research,root/hcil/research/physical.shtml
hcil-research,process.shtml,root/hcil/research,root/hcil/research/process.shtml
hcil-research,summaries.shtml,root/hcil/research,root/hcil/research/summaries.shtml
hcil-research,visualization.shtml,root/hcil/research,root/hcil/research/visualization.shtml
hcil,snap,root/hcil,root/hcil/snap
snap,appendixa.pdf,root/hcil/snap,root/hcil/snap/appendixa.pdf
snap,appendixb.pdf,root/hcil/snap,root/hcil/snap/appendixb.pdf
snap,dissertation.pdf,root/hcil/snap,root/hcil/snap/dissertation.pdf
snap,references.pdf,root/hcil/snap,root/hcil/snap/references.pdf
snap,census-5win-small.gif,root/hcil/snap,root/hcil/snap/census-5win-small.gif
snap,census-5win.gif,root/hcil/snap,root/hcil/snap/census-5win.gif
snap,dirs-3win-small.gif,root/hcil/snap,root/hcil/snap/dirs-3win-small.gif
snap,dirs-3win.gif,root/hcil/snap,root/hcil/snap/dirs-3win.gif
snap,index.html,root/hcil/snap,root/hcil/snap/index.html
snap,maillist-2win-small.gif,root/hcil/snap,root/hcil/snap/maillist-2win-small.gif
snap,maillist-2win.gif,root/hcil/snap,root/hcil/snap/maillist-2win.gif
snap,photolib-5win-small.gif,root/hcil/snap,root/hcil/snap/photolib-5win-small.gif
snap,photolib-5win.gif,root/hcil/snap,root/hcil/snap/photolib-5win.gif
snap,snap-avi00.pdf,root/hcil/snap,root/hcil/snap/snap-avi00.pdf
snap,snap-eval.zip,root/hcil/snap,root/hcil/snap/snap-eval.zip
snap,traffic-weekday_bars-small.gif,root/hcil/snap,root/hcil/snap/traffic-weekday_bars-small.gif
snap,traffic-weekday_bars.gif,root/hcil/snap,root/hcil/snap/traffic-weekday_bars.gif
snap,weblog-5win-1-small.gif,root/hcil/snap,root/hcil/snap/weblog-5win-1-small.gif
snap,weblog-5win-1.gif,root/hcil/snap,root/hcil/snap/weblog-5win-1.gif
snap,west-6win-small.gif,root/hcil/snap,root/hcil/snap/west-6win-small.gif
snap,west-6win.gif,root/hcil/snap,root/hcil/snap/west-6win.gif
hcil,hcil-soh,root/hcil,root/hcil/soh
hcil-soh,spacetree.ppt,root/hcil/soh,root/hcil/soh/spacetree.ppt
hcil-soh,user-centereddesign.ppt,root/hcil/soh,root/hcil/soh/user-centereddesign.ppt
hcil-soh,ben-bederson-soh2002intro.ppt,root/hcil/soh,root/hcil/soh/ben-bederson-soh2002intro.ppt
hcil-soh,bgs.jpg,root/hcil/soh,root/hcil/soh/bg.jpg
hcil-soh,collage.jpg,root/hcil/soh,root/hcil/soh/collage.jpg
hcil-soh,dagobert-soergel.ppt,root/hcil/soh,root/hcil/soh/dagobert-soergel.ppt
hcil-soh,digital-library-interfaces.ppt,root/hcil/soh,root/hcil/soh/digital-library-interfaces.ppt
hcil-soh,directbtn.jpg,root/hcil/soh,root/hcil/soh/directbtn.jpg
hcil-soh,enuf.ppt,root/hcil/soh,root/hcil/soh/enuf.ppt
hcil-soh,evan-golub.ppt,root/hcil/soh,root/hcil/soh/evan-golub.ppt
hcil-soh,gary-rubloff.ppt,root/hcil/soh,root/hcil/soh/gary-rubloff.ppt
hcil-soh,harry-hochheiser.ppt,root/hcil/soh,root/hcil/soh/harry-hochheiser.ppt
hcil-soh,hdrbot.jpg,root/hcil/soh,root/hcil/soh/hdrbot.jpg
hcil-soh,hdrtop.jpg,root/hcil/soh,root/hcil/soh/hdrtop.jpg
hcil-soh,hierachicalclustering.ppt,root/hcil/soh,root/hcil/soh/hierachicalclustering.ppt
hcil-soh,hilary-hutchinson.ppt,root/hcil/soh,root/hcil/soh/hilary-hutchinson.ppt
hcil-soh,hcil-soh-index.html,root/hcil/soh,root/hcil/soh/index.html
hcil-soh,hcil-soh-index.shtml,root/hcil/soh,root/hcil/soh/index.shtml
hcil-soh,infoaccessintro.ppt,root/hcil/soh,root/hcil/soh/infoaccessintro.ppt
hcil-soh,infounderintro.ppt,root/hcil/soh,root/hcil/soh/infounderintro.ppt
hcil-soh,jean-daniel-fekete.ppt,root/hcil/soh,root/hcil/soh/jean-daniel-fekete.ppt
hcil-soh,jianqiang-wang.ppt,root/hcil/soh,root/hcil/soh/jianqiang-wang.ppt
hcil-soh,jinmook-kim.ppt,root/hcil/soh,root/hcil/soh/jinmook-kim.ppt
hcil-soh,jpslides.ppt,root/hcil/soh,root/hcil/soh/jpslides.ppt
hcil-soh,kent-norman.ppt,root/hcil/soh,root/hcil/soh/kent-norman.ppt
hcil-soh,kidstory.ppt,root/hcil/soh,root/hcil/soh/kidstory.ppt
hcil-soh,map.shtml,root/hcil/soh,root/hcil/soh/map.shtml
hcil-soh,monitoringtreemaps.ppt,root/hcil/soh,root/hcil/soh/monitoringtreemaps.ppt
hcil-soh,presymp.shtml,root/hcil/soh,root/hcil/soh/presymp.shtml
hcil-soh,regist.shtml,root/hcil/soh,root/hcil/soh/regist.shtml
hcil-soh,registbtn.jpg,root/hcil/soh,root/hcil/soh/registbtn.jpg
hcil-soh,spacer.gif,root/hcil/soh,root/hcil/soh/spacer.gif
hcil-soh,sympbutn.jpg,root/hcil/soh,root/hcil/soh/sympbutn.jpg
hcil-soh,w2,root/hcil/soh,root/hcil/soh/w2
w2,hourcade.shtml,root/hcil/soh/w2,root/hcil/soh/w2/hourcade.shtml
hcil-soh,workshopbtn.jpg,root/hcil/soh,root/hcil/soh/workshopbtn.jpg
hcil-soh,youngchildren.ppt,root/hcil/soh,root/hcil/soh/youngchildren.ppt
hcil,spacetree,root/hcil,root/hcil/spacetree
spacetree,spacetree-index.html,root/hcil/spacetree,root/hcil/spacetree/index.html
spacetree,spacetree-index.shtml,root/hcil/spacetree,root/hcil/spacetree/index.shtml
spacetree,license.shtml,root/hcil/spacetree,root/hcil/spacetree/license.shtml
spacetree,orgchart.avi,root/hcil/spacetree,root/hcil/spacetree/orgchart.avi
spacetree,orgchart4.gif,root/hcil/spacetree,root/hcil/spacetree/orgchart4.gif
spacetree,orgchart4small.jpg,root/hcil/spacetree,root/hcil/spacetree/orgchart4small.jpg
spacetree,planaria.avi,root/hcil/spacetree,root/hcil/spacetree/planaria.avi
spacetree,register.shtml,root/hcil/spacetree,root/hcil/spacetree/register.shtml
spacetree,spacetreesmall.jpg,root/hcil/spacetree,root/hcil/spacetree/spacetreesmall.jpg
hcil,spotfire,root/hcil,root/hcil/spotfire
spotfire,dq-dcmap-blk-bkgd_scaled.gif,root/hcil/spotfire,root/hcil/spotfire/dq-dcmap-blk-bkgd_scaled.gif
spotfire,dq-elements_scaled.gif,root/hcil/spotfire,root/hcil/spotfire/dq-elements_scaled.gif
spotfire,sappharm_scaled.gif,root/hcil/spotfire,root/hcil/spotfire/sappharm_scaled.gif
spotfire,sappharmapic.gif,root/hcil/spotfire,root/hcil/spotfire/sappharmapic.gif
spotfire,dotfire.gif,root/hcil/spotfire,root/hcil/spotfire/dotfire.gif
spotfire,dotfire_scaled.gif,root/hcil/spotfire,root/hcil/spotfire/dotfire_scaled.gif
spotfire,film-michele_scaled.gif,root/hcil/spotfire,root/hcil/spotfire/film-michele_scaled.gif
spotfire,spotfire-index.html,root/hcil/spotfire,root/hcil/spotfire/index.html
spotfire,spotfire-index.shtml,root/hcil/spotfire,root/hcil/spotfire/index.shtml
spotfire,woodsign.jpg,root/hcil/spotfire,root/hcil/spotfire/woodsign.jpg
spotfire,woodsign_huge.jpg,root/hcil/spotfire,root/hcil/spotfire/woodsign_huge.jpg
hcil,timesearcher,root/hcil,root/hcil/timesearcher
timesearcher,docs,root/hcil/timesearcher,root/hcil/timesearcher/docs
docs,fileformat.html,root/hcil/timesearcher/docs,root/hcil/timesearcher/docs/fileformat.html
docs,graphics,root/hcil/timesearcher/docs,root/hcil/timesearcher/docs/graphics
graphics,any-after.gif,root/hcil/timesearcher/docs/graphics,root/hcil/timesearcher/docs/graphics/any-after.gif
graphics,any-before.gif,root/hcil/timesearcher/docs/graphics,root/hcil/timesearcher/docs/graphics/any-before.gif
graphics,averagequery.gif,root/hcil/timesearcher/docs/graphics,root/hcil/timesearcher/docs/graphics/averagequery.gif
graphics,averages.gif,root/hcil/timesearcher/docs/graphics,root/hcil/timesearcher/docs/graphics/averages.gif
graphics,averagetoolbar.gif,root/hcil/timesearcher/docs/graphics,root/hcil/timesearcher/docs/graphics/averagetoolbar.gif
graphics,dragdrop.gif,root/hcil/timesearcher/docs/graphics,root/hcil/timesearcher/docs/graphics/dragdrop.gif
